
Otobüste	O	tr
büyüklere	O	tr
yer	O	tr
verdim	O	tr
.	O	tr

Bana	O	tr
yaptıklarından	O	tr
sonra	O	tr
onu	O	tr
defterden	B-IDIOM	tr
silmeyi	I-IDIOM	tr
düşünüyorum	O	tr
.	O	tr

Bugün	O	tr
son	O	tr
olduğunu	O	tr
öğrenince	O	tr
tüm	O	tr
zorluklara	O	tr
karşı	O	tr
motivasyonumuz	O	tr
en	O	tr
üst	O	tr
seviyeye	O	tr
çıktı	O	tr
.	O	tr

El	O	tr
çantasının	O	tr
fermuarını	O	tr
açarken	O	tr
yırtıldı	O	tr
.	O	tr

Gözleri	O	tr
yaşlı	O	tr
biri	O	tr
Ankara	O	tr
akşamında	O	tr
camdan	O	tr
dışarıya	O	tr
,	O	tr
karşıdaki	O	tr
dağlara	O	tr
bakıyor	O	tr
ve	O	tr
ağzından	O	tr
hüzün	O	tr
nidaları	O	tr
çıkıyor	O	tr
.	O	tr

Gözlerini	O	tr
yumdu	O	tr
ve	O	tr
derin	O	tr
hayallere	O	tr
daldı	O	tr
.	O	tr

Elma	O	tr
mı	O	tr
ayva	O	tr
mı	O	tr
yersin	O	tr
.	O	tr

Çocuklar	O	tr
yeni	O	tr
yeni	O	tr
bahaneler	O	tr
öne	B-IDIOM	tr
sürdüler	I-IDIOM	tr

Gözlerimi	O	tr
yumdum	O	tr
ve	O	tr
uykuya	O	tr
geçtim	O	tr
.	O	tr

Savaş	O	tr
meydanında	O	tr
gel	O	tr
gitler	O	tr
yaşayan	O	tr
iki	O	tr
toplum	O	tr
birbirleri	O	tr
ile	O	tr
çatışıyordu	O	tr

Yarınki	O	tr
sınavım	O	tr
için	O	tr
hesap	O	tr
makineni	O	tr
verir	O	tr
misin	O	tr
?	O	tr

Yazılar	O	tr
çok	O	tr
sıkı	O	tr
duruyorlar	O	tr
,	O	tr
okuyamıyorum	O	tr
.	O	tr

Hesabı	O	tr
kasada	O	tr
verelim	O	tr

Ona	O	tr
karşı	O	tr
olan	O	tr
tutumun	O	tr
aklımdan	O	tr
çıkmıyor	O	tr
.	O	tr

Ünlü	O	tr
oyuncunun	O	tr
projede	O	tr
yeri	B-IDIOM	tr
neden	O	tr
alamadığı	I-IDIOM	tr
çok	O	tr
konuşuldu	O	tr

Sorularıma	O	tr
cevap	O	tr
bulamayınca	O	tr
laf	O	tr
salatalığı	O	tr
yaparak	O	tr
zaman	B-IDIOM	tr
kazanmaya	I-IDIOM	tr
çalışıyor	O	tr
.	O	tr

Bu	O	tr
zamanda	O	tr
hayvanları	O	tr
öldürmenin	O	tr
cezası	O	tr
yok	O	tr
.	O	tr

Üst	O	tr
kata	O	tr
çıkmak	O	tr
için	O	tr
asansörü	O	tr
kullanabilirsin	O	tr
.	O	tr

Bir	O	tr
şeyin	O	tr
altını	B-IDIOM	tr
çizmek	I-IDIOM	tr
zor	O	tr
geliyorsa	O	tr
üstünü	O	tr
de	O	tr
karalamamak	O	tr
gerekir	O	tr
.	O	tr

Arabayı	O	tr
ileri	O	tr
geri	O	tr
sürüp	O	tr
duruyordu	O	tr
.	O	tr

Yürümeye	O	tr
çalışan	O	tr
bebek	O	tr
parmaklarıyla	O	tr
koltuğun	O	tr
kenarına	O	tr
sıkıca	O	tr
tutunarak	O	tr
yere	O	tr
daha	O	tr
sağlam	O	tr
basmaya	O	tr
çalışıyordu	O	tr

Bütün	O	tr
bu	O	tr
deliller	O	tr
ileri	B-IDIOM	tr
sürüldüğü	I-IDIOM	tr
halde	O	tr
nasıl	O	tr
hala	O	tr
onu	O	tr
savunuyorsun	O	tr
anlamıyorum	O	tr
.	O	tr

sen	O	tr
benim	O	tr
karşımda	O	tr
hiç	O	tr
sıkı	B-IDIOM	tr
duramazsın	I-IDIOM	tr

100	O	tr
lira	O	tr
için	O	tr
bu	O	tr
adamlara	O	tr
el	B-IDIOM	tr
açmaya	I-IDIOM	tr
değmez	O	tr
.	O	tr

Eğer	O	tr
twitter	O	tr
hesabını	O	tr
verirsen	O	tr
sana	O	tr
ulaşabilirim	O	tr

Bak	O	tr
sen	O	tr
bir	O	tr
adım	B-IDIOM	tr
at	I-IDIOM	tr
,	O	tr
emin	O	tr
ol	O	tr
o	O	tr
sana	O	tr
koşarak	O	tr
gelecektir	O	tr
.	O	tr

Kimse	O	tr
hesap	B-IDIOM	tr
kitap	O	tr
vermiyor	I-IDIOM	tr
!	O	tr

işçiler	O	tr
grev	O	tr
için	O	tr
büyük	O	tr
meydana	O	tr
geldiler	O	tr
.	O	tr

Çıktığım	O	tr
yolda	O	tr
elbet	O	tr
karşı	O	tr
görüşlü	O	tr
birileri	O	tr
ile	O	tr
de	O	tr
muhatap	O	tr
olacağım	O	tr

Uzun	O	tr
süredir	O	tr
bizi	O	tr
bekletiyorlar	O	tr
,	O	tr
resmen	O	tr
zaman	B-IDIOM	tr
öldürüyoruz	I-IDIOM	tr
.	O	tr

İnsan	O	tr
haklarına	O	tr
yer	B-IDIOM	tr
verdiği	I-IDIOM	tr
konuşmasının	O	tr
sonunda	O	tr
dakikalarca	O	tr
ayakta	O	tr
alkışlandı	O	tr
.	O	tr

Zamanımızı	O	tr
kazanılan	O	tr
parayla	O	tr
takas	O	tr
ettiğimizi	O	tr
düşünelim	O	tr
.	O	tr

staj	O	tr
defterime	O	tr
yazdığım	O	tr
her	O	tr
anektodu	O	tr
sinirle	O	tr
sildim	O	tr

defterinden	B-IDIOM	tr
silmişti	I-IDIOM	tr
falat	O	tr
kalbinden	O	tr
atamıyordu	O	tr
bu	O	tr
ismi	O	tr

Bu	O	tr
şehre	O	tr
gelip	O	tr
de	O	tr
ünlü	O	tr
Sultanahmet	O	tr
meydanını	O	tr
gezmemek	O	tr
büyük	O	tr
kayıp	O	tr
olacaktır	O	tr
.	O	tr

Sıkı	O	tr
durmak	O	tr
bizim	O	tr
işimiz	O	tr

Ayrılığın	O	tr
bıraktığı	I-IDIOM	tr
derin	O	tr
izler	B-IDIOM	tr
kolay	O	tr
kolay	O	tr
kapanmaz	O	tr
.	O	tr

Zaman	B-IDIOM	tr
mı	O	tr
kazandın	I-IDIOM	tr
bana	O	tr
yalan	O	tr
söyleyerek	O	tr
?	O	tr

Ağırdı	O	tr
yüküm	O	tr
dostlara	O	tr
da	O	tr
verdim	O	tr

Ameliyat	O	tr
olduğu	O	tr
için	O	tr
göz	O	tr
yummak	O	tr
canını	O	tr
acitiyordu	O	tr

Dikkat	O	tr
et	O	tr
elini	B-IDIOM	tr
bu	O	tr
hainlere	O	tr
açarken	I-IDIOM	tr
ruhunu	O	tr
kaybetme	O	tr
.	O	tr

Tüm	O	tr
yeteneklerimi	O	tr
zaman	O	tr
içerisinde	O	tr
kazandım	O	tr
.	O	tr

Sıkı	B-IDIOM	tr
duruşundan	I-IDIOM	tr
etkilenen	O	tr
insanlar	O	tr
olmuştu	O	tr
.	O	tr

Proje	O	tr
toplantısında	O	tr
fikirlerime	O	tr
karşı	B-IDIOM	tr
çıktı	I-IDIOM	tr

Tarlanın	O	tr
ileri	O	tr
yönde	O	tr
sürülmesine	O	tr
dikkat	O	tr
etmek	O	tr
gerekir	O	tr
.	O	tr

Bana	O	tr
karşı	O	tr
savaşınız	O	tr
çok	O	tr
onurlu	O	tr
ancak	O	tr
çıktığım	O	tr
yoldan	O	tr
döndüremeyeceksiniz	O	tr
!	O	tr

Yetmez	O	tr
mi	O	tr
artık	O	tr
şu	O	tr
çocuğa	O	tr
sayıp	B-IDIOM	tr
döktüğünüz	I-IDIOM	tr
!	O	tr

Hergün	O	tr
bir	O	tr
ayvayı	O	tr
limon	O	tr
sıkarak	O	tr
yemek	O	tr
sağlığa	O	tr
çok	O	tr
faydalıdır	O	tr
.	O	tr

Bilgisayar	O	tr
başında	O	tr
tüm	O	tr
zamanını	B-IDIOM	tr
öldürüyordu	I-IDIOM	tr

kurnaz	O	tr
pazarcı	O	tr
çürük	O	tr
domatesleri	O	tr
önce	O	tr
satmak	O	tr
için	O	tr
öne	O	tr
sürdü	O	tr
.	O	tr

Acı	O	tr
çektirdiği	O	tr
masumların	O	tr
hesabını	B-IDIOM	tr
verebilecek	I-IDIOM	tr
mi	O	tr
göreceğiz	O	tr

Konuşma	O	tr
esnasında	O	tr
bu	O	tr
konunun	O	tr
altını	B-IDIOM	tr
özellikle	O	tr
çizdi	I-IDIOM	tr
.	O	tr

Evin	O	tr
üstünden	O	tr
kendini	O	tr
yere	O	tr
atarak	O	tr
intihar	O	tr
etti	O	tr
.	O	tr

Kapattığın	O	tr
tüm	O	tr
kapıları	O	tr
bir	O	tr
bir	O	tr
ellerimle	O	tr
açacağım	O	tr
.	O	tr

Bu	O	tr
yüzyılın	O	tr
nabzını	B-IDIOM	tr
tut	I-IDIOM	tr

Bu	O	tr
yaptığının	O	tr
hesabını	B-IDIOM	tr
nasıl	O	tr
verir	I-IDIOM	tr
bilemiyorum	O	tr

Böyle	O	tr
gözyaşımı	O	tr
dökeceksen	O	tr
,	O	tr
beni	O	tr
saydığını	O	tr
ve	O	tr
sevdiğini	O	tr
bir	O	tr
daha	O	tr
söyleme	O	tr
!	O	tr

Müteahhitleri	O	tr
öne	B-IDIOM	tr
sürerek	I-IDIOM	tr
bu	O	tr
sorunu	O	tr
çözemezsiniz	O	tr
.	O	tr

Köydeki	O	tr
evime	O	tr
tahtadan	O	tr
basamaklar	O	tr
yaptım	O	tr
.	O	tr

Kazanman	O	tr
,	O	tr
zamana	O	tr
bağlıdır	O	tr
dostum	O	tr
.	O	tr

Her	O	tr
zaman	O	tr
ki	O	tr
gibi	O	tr
kazanacağını	O	tr
mı	O	tr
düşünüyorsun	O	tr

sıkı	O	tr
çalışıp	O	tr
yılmadan	O	tr
dur	O	tr

Üstünden	B-IDIOM	tr
attın	I-IDIOM	tr
da	O	tr
ne	O	tr
oldu	O	tr
,	O	tr
işler	O	tr
yine	O	tr
yapıldı	O	tr
.	O	tr

Hesap	B-IDIOM	tr
verilemeyecek	I-IDIOM	tr
bir	O	tr
şeyimiz	O	tr
yok	O	tr

Adam	O	tr
omzuna	O	tr
elini	O	tr
koyduğunda	O	tr
kadının	O	tr
rahatsızlığı	O	tr
yüzünden	O	tr
okunuyordu	O	tr
.	O	tr

Zamanının	O	tr
yavaş	O	tr
yavaş	O	tr
azaldığını	O	tr
görünce	O	tr
kazanmak	O	tr
için	O	tr
hızlı	O	tr
hamleler	O	tr
yapmaya	O	tr
başladı	O	tr
.	O	tr

Müttefiklerimiz	O	tr
niyetini	O	tr
açıkça	O	tr
ortaya	B-IDIOM	tr
koysun	I-IDIOM	tr
.	O	tr

Milletimizin	O	tr
ortaya	B-IDIOM	tr
koyduğu	I-IDIOM	tr
büyük	O	tr
bir	O	tr
azim	O	tr
ve	O	tr
eşsiz	O	tr
bir	O	tr
fedakarlık	O	tr
ile	O	tr
inşa	O	tr
edilen	O	tr
Cumhuriyetimizin	O	tr
97.	O	tr
yıl	O	tr
dönümününde	O	tr
,	O	tr
tüm	O	tr
Milli	O	tr
Mücadele	O	tr
kahramanlarımızı	O	tr
saygı	O	tr
ve	O	tr
minnetle	O	tr
anıyoruz	O	tr
.	O	tr

Ellerim	O	tr
kirliydi	O	tr
pencereyi	O	tr
açamadım	O	tr
.	O	tr

El	B-IDIOM	tr
mi	O	tr
açmalı	I-IDIOM	tr
yoksa	O	tr
sabretmeli	O	tr
mi	O	tr
?	O	tr

Önce	O	tr
vazoyu	O	tr
şöyle	O	tr
bir	O	tr
eline	O	tr
alıp	O	tr
baktı	O	tr
sonra	O	tr
da	O	tr
yer	O	tr
fırlattı	O	tr
.	O	tr

Sıcak	O	tr
tabağı	O	tr
eline	O	tr
aldığı	O	tr
gibi	O	tr
masaya	O	tr
bıraktı	O	tr
.	O	tr

Arkadaşlarına	O	tr
sürekli	O	tr
karşı	B-IDIOM	tr
çıkarsan	I-IDIOM	tr
yalnız	O	tr
kalırsın	O	tr
.	O	tr

Kubrick	O	tr
sinema	O	tr
tarihinde	O	tr
yer	B-IDIOM	tr
verilen	I-IDIOM	tr
bir	O	tr
isimdir	O	tr
.	O	tr

Ellerimle	O	tr
açtığım	O	tr
böreği	O	tr
herkes	O	tr
çok	O	tr
beğendi	O	tr

Depremde	O	tr
dikkat	O	tr
edilmesi	O	tr
gereken	O	tr
hususların	O	tr
altı	B-IDIOM	tr
çizildi	I-IDIOM	tr

Katil	O	tr
öldürdüğü	O	tr
zaman	O	tr
sonsuz	O	tr
bir	O	tr
zevk	O	tr
duyduğunu	O	tr
söyledi	O	tr
.	O	tr

Hırsızlar	O	tr
üst	O	tr
kata	O	tr
çıkmış	O	tr
!	O	tr

Türkçemizi	O	tr
doğru	O	tr
kullanmanın	O	tr
önemine	O	tr
bu	O	tr
projede	O	tr
yer	B-IDIOM	tr
verildi	I-IDIOM	tr

Bebeğin	O	tr
üstüne	O	tr
örttüğü	O	tr
battaniyeyi	O	tr
babaannesi	O	tr
almış	O	tr

O	O	tr
kadar	O	tr
sıkı	B-IDIOM	tr
dur	I-IDIOM	tr
ki	O	tr
evlar	O	tr
,	O	tr
kimse	O	tr
seni	O	tr
ezemesin	O	tr
.	O	tr

Ekip	O	tr
biçmek	O	tr
için	O	tr
büyük	O	tr
yer	O	tr
aldı	O	tr
.	O	tr

Stoktaki	O	tr
ürünleri	O	tr
sayarken	O	tr
birçok	O	tr
ürünün	O	tr
taşıma	O	tr
esnasında	O	tr
dökülebileceğini	O	tr
göz	O	tr
ardı	O	tr
etme	O	tr

Alplik	O	tr
müessesinin	O	tr
meydana	B-IDIOM	tr
nasıl	O	tr
geldiği	I-IDIOM	tr
veya	O	tr
kim	O	tr
tarafından	O	tr
kurulduğu	O	tr
bilinmemektedir	O	tr
.	O	tr

Bana	O	tr
kızacağına	O	tr
sen	O	tr
de	O	tr
meydana	O	tr
gelseydin	O	tr
.	O	tr

Adı	O	tr
hakettiği	O	tr
gibi	O	tr
listede	O	tr
yer	B-IDIOM	tr
alıyordu	I-IDIOM	tr

Bana	O	tr
yaptıklarından	O	tr
sonra	O	tr
bir	O	tr
de	O	tr
üste	B-IDIOM	tr
çıkıp	I-IDIOM	tr
özür	O	tr
bekledi	O	tr
.	O	tr

Meydana	O	tr
gelince	O	tr
beni	O	tr
ara	O	tr

Hiç	O	tr
tahmin	O	tr
etmediğiniz	O	tr
bir	O	tr
anda	O	tr
karşınıza	O	tr
çıkacağım	O	tr
.	O	tr

Sınavı	O	tr
bitirdi	O	tr
yükü	O	tr
üstünden	B-IDIOM	tr
attı	I-IDIOM	tr
.	O	tr

Gözlerimi	O	tr
açtığımda	O	tr
ellerimde	O	tr
senin	O	tr
elin	O	tr
olsun	O	tr
istiyorum	O	tr

Sıkı	B-IDIOM	tr
dur	I-IDIOM	tr
sana	O	tr
çok	O	tr
önemli	O	tr
bir	O	tr
haberim	O	tr
var	O	tr

Ocağın	O	tr
üstüne	O	tr
koyduğun	O	tr
tencere	O	tr
geçen	O	tr
gün	O	tr
marketten	O	tr
aldığın	O	tr
mı	O	tr
?	O	tr

İlkler	O	tr
arasında	O	tr
yerini	B-IDIOM	tr
aldı	I-IDIOM	tr
.	O	tr

Beyaz	O	tr
ojeni	O	tr
yarım	O	tr
ay	O	tr
şeklindeki	O	tr
boşluklara	O	tr
,	O	tr
yani	O	tr
tırnak	O	tr
etlerinin	O	tr
önüne	O	tr
sür	O	tr
.	O	tr

Uzaktan	O	tr
bağlanmak	O	tr
için	O	tr
kullanıcı	O	tr
hesap	O	tr
bilgilerini	O	tr
vermelisin	O	tr
.	O	tr

Hem	O	tr
ödevini	O	tr
yapmamış	O	tr
hem	O	tr
de	O	tr
kızınca	O	tr
üste	B-IDIOM	tr
çıkıyor	I-IDIOM	tr

Yaptığı	O	tr
hata	O	tr
sonrası	O	tr
onu	O	tr
defterden	O	tr
sildim	O	tr

İrmik	O	tr
helvasının	O	tr
içine	O	tr
erimiş	O	tr
dondurmayı	O	tr
yemek	O	tr
,	O	tr
tam	O	tr
bir	O	tr
lezzet	O	tr
şöleni	O	tr
.	O	tr

Nasıl	O	tr
saçma	O	tr
bir	O	tr
hesap	O	tr
veriyorsun	O	tr
bize	O	tr
,	O	tr
böyle	O	tr
mi	O	tr
anlaşmıştık	O	tr
rezervasyon	O	tr
sırasında	O	tr
?	O	tr

Böyle	O	tr
boş	O	tr
işlerle	O	tr
zaman	B-IDIOM	tr
öldürmeyi	I-IDIOM	tr
bırak	O	tr
da	O	tr
ders	O	tr
çalış	O	tr
biraz	O	tr
.	O	tr

Gerçekten	O	tr
bu	O	tr
konuda	O	tr
adım	B-IDIOM	tr
atmaya	I-IDIOM	tr
cesaretim	O	tr
yok	O	tr
,	O	tr
zorlama	O	tr
beni	O	tr
.	O	tr

Bu	O	tr
kadar	O	tr
çok	O	tr
rol	B-IDIOM	tr
oynamayı	I-IDIOM	tr
nasıl	O	tr
becerebiliyorsun	O	tr
.	O	tr

Başınıza	B-IDIOM	tr
geçen	I-IDIOM	tr
şu	O	tr
şarlatandan	O	tr
utanın	O	tr
.	O	tr

İçi	O	tr
erirse	O	tr
kesmesi	O	tr
zorlaşacaktır	O	tr
,	O	tr
o	O	tr
yüzden	O	tr
önce	O	tr
biraz	O	tr
buadolabında	O	tr
bekletiniz	O	tr
.	O	tr

Bağlı	O	tr
ellerini	O	tr
arkadaşı	O	tr
gelip	O	tr
açtı	O	tr

Hesap	O	tr
konusunda	O	tr
uzman	O	tr
olarak	O	tr
özel	O	tr
kurs	O	tr
vereceğim	O	tr
.	O	tr

Çayır	O	tr
çimen	O	tr
saya	O	tr
saya	O	tr
,	O	tr
içimdekileri	O	tr
dökmeye	O	tr
çalıştım	O	tr
.	O	tr

Üstüne	O	tr
gelen	O	tr
tozları	O	tr
aldı	O	tr

Öğrenciler	O	tr
ödevlerin	O	tr
teslim	O	tr
tarihinin	O	tr
uzaltılmasını	O	tr
talep	O	tr
ederek	O	tr
zaman	B-IDIOM	tr
kazanmak	I-IDIOM	tr
istiyorlardı	O	tr
.	O	tr

Bu	O	tr
konuda	O	tr
beni	O	tr
öne	B-IDIOM	tr
sürdüler	I-IDIOM	tr
.	O	tr

Orayı	O	tr
satıp	O	tr
başka	O	tr
yer	B-IDIOM	tr
alacaklarmış	I-IDIOM	tr
,	O	tr
çevresinden	O	tr
memnun	O	tr
kalmamışlar	O	tr
.	O	tr

Bu	O	tr
yemek	O	tr
çok	O	tr
sıkı	B-IDIOM	tr
duruyor	I-IDIOM	tr

Hava	O	tr
çok	O	tr
sıcak	O	tr
yine	O	tr
de	O	tr
üstüme	O	tr
birşeyler	O	tr
atıyor	O	tr
.	O	tr

Kanamanın	O	tr
üzerine	O	tr
dursun	O	tr
diye	O	tr
parmak	O	tr
mı	O	tr
bastın	O	tr
?	O	tr

El	B-IDIOM	tr
açtığım	I-IDIOM	tr
kimse	O	tr
beni	O	tr
yarı	O	tr
yolda	O	tr
bırakmadı	O	tr
.	O	tr

Basamak	B-IDIOM	tr
yaptığın	I-IDIOM	tr
bu	O	tr
kişiler	O	tr
gün	O	tr
gelir	O	tr
hesap	O	tr
sorarlar	O	tr
.	O	tr

Üstüne	B-IDIOM	tr
aldığı	I-IDIOM	tr
her	O	tr
işin	O	tr
üstesinden	O	tr
geliyor	O	tr
ve	O	tr
yetmezmiş	O	tr
gibi	O	tr
başka	O	tr
insanlara	O	tr
da	O	tr
yardım	O	tr
ediyordu	O	tr

Ütü	O	tr
gömlekten	O	tr
iz	O	tr
neden	O	tr
bırakıyor	O	tr
anlayamadım	O	tr
.	O	tr

Başa	B-IDIOM	tr
geçince	I-IDIOM	tr
ne	O	tr
olacak	O	tr
?	O	tr

Meydana	O	tr
gel	O	tr
dedim	O	tr
sana	O	tr

Yerde	O	tr
oturup	O	tr
birşeyler	O	tr
içip	O	tr
yediği	O	tr
fıstıkları	O	tr
dökünce	O	tr
saymaya	O	tr
başladı	O	tr
.	O	tr

İş	O	tr
aldığımız	O	tr
için	O	tr
tebrik	O	tr
edilmek	O	tr
yerine	O	tr
üstüne	O	tr
birde	O	tr
fırça	O	tr
yedik	O	tr
.	O	tr

Ortaya	O	tr
koyulan	O	tr
kartlardan	O	tr
hiçbiri	O	tr
işine	O	tr
yaramıyordu	O	tr
.	O	tr

Bir	O	tr
de	O	tr
haksız	O	tr
olduğu	O	tr
halde	O	tr
üste	B-IDIOM	tr
çıkmaya	I-IDIOM	tr
çalışıyorlar	O	tr
ya	O	tr
,	O	tr
güldürüyorsunuz	O	tr
.	O	tr

Böğürtlen	O	tr
topladıktan	O	tr
sonra	O	tr
eli	O	tr
al	O	tr
al	O	tr
olmuştu	O	tr
.	O	tr

Parasının	O	tr
üstünü	O	tr
almadığı	O	tr
için	O	tr
market	O	tr
sahibi	O	tr
ile	O	tr
kavga	O	tr
etti	O	tr
.	O	tr

Öne	B-IDIOM	tr
sürülen	I-IDIOM	tr
hiçbir	O	tr
fikri	O	tr
beğenmedi	O	tr
.	O	tr

Zaman	B-IDIOM	tr
kazanmak	I-IDIOM	tr
için	O	tr
bu	O	tr
yola	O	tr
girdim	O	tr
.	O	tr

Alt	O	tr
taraftan	O	tr
geçen	O	tr
yolun	O	tr
orta	O	tr
kısmını	O	tr
çizmişler	O	tr
.	O	tr

geçen	O	tr
yine	O	tr
önemsiz	O	tr
konulara	O	tr
parmak	B-IDIOM	tr
bastı	I-IDIOM	tr
.	O	tr

Yol	O	tr
açmaya	O	tr
gelen	O	tr
iş	O	tr
makinesinin	O	tr
kepçesi	O	tr
kırıldı	O	tr
.	O	tr

Üst	O	tr
kat	O	tr
toplantı	O	tr
odasında	O	tr
meydana	B-IDIOM	tr
gelen	I-IDIOM	tr
olaylar	O	tr
uzun	O	tr
süre	O	tr
konuşulacak	O	tr
.	O	tr

Bu	O	tr
konu	O	tr
üzerinde	B-IDIOM	tr
çok	O	tr
fazla	O	tr
duruyorlar	I-IDIOM	tr
,	O	tr
Önemli	O	tr
olmalı	O	tr
.	O	tr

Bize	O	tr
yardım	O	tr
et	O	tr
diye	O	tr
el	B-IDIOM	tr
açıyoruz	I-IDIOM	tr
sana	O	tr
.	O	tr

Radyasyon	O	tr
zamanla	O	tr
insanlığı	O	tr
öldürecek	O	tr
en	O	tr
büyük	O	tr
tehdit	O	tr

Annemin	O	tr
bana	O	tr
kazanılan	O	tr
paranın	O	tr
önemli	O	tr
olmadığını	O	tr
söylediği	O	tr
zamanlar	O	tr
olurdu	O	tr
.	O	tr

Elmaların	O	tr
ortasına	O	tr
bıçak	O	tr
koydu	O	tr
.	O	tr

Yani	O	tr
gördüğümüz	O	tr
şeyleri	O	tr
önümüze	B-IDIOM	tr
sürmeyin	I-IDIOM	tr
.	O	tr

Er	O	tr
meydanına	O	tr
gelen	O	tr
güreşçinin	O	tr
kazanma	O	tr
azmi	O	tr
gözlerinden	O	tr
okunuyordu	O	tr
.	O	tr

Bastığın	O	tr
toprağı	O	tr
hisset	O	tr
ve	O	tr
parmak	O	tr
uçlarına	O	tr
kadar	O	tr
vücuduna	O	tr
dolan	O	tr
enerjiyi	O	tr
keşfet	O	tr

Bu	O	tr
derste	O	tr
acaba	O	tr
bu	O	tr
konuya	O	tr
parmak	B-IDIOM	tr
mı	O	tr
bassak	I-IDIOM	tr
hep	O	tr
beraber	O	tr
ne	O	tr
dersiniz	O	tr
?	O	tr

üst	O	tr
üste	O	tr
giydiği	O	tr
kıyafetler	O	tr
soğuk	O	tr
almasını	O	tr
önledi	O	tr
.	O	tr

Canım	O	tr
cok	O	tr
çekti	O	tr
,	O	tr
ayva	O	tr
yiyelim	O	tr
mi	O	tr
?	O	tr

Kaza	O	tr
geçiren	O	tr
motosiklet	O	tr
sürücüsünün	O	tr
hayatta	O	tr
olup	O	tr
olmadığını	O	tr
anlamak	O	tr
için	O	tr
hemen	O	tr
nabzını	O	tr
tuttu	O	tr
.	O	tr

Zamanında	O	tr
yapılmayan	O	tr
aşılar	O	tr
yüzünden	O	tr
binlerce	O	tr
insanın	O	tr
öldürülmesine	O	tr
göz	O	tr
yumuluyor	O	tr
.	O	tr

Biz	O	tr
hesabı	O	tr
verdik	O	tr
,	O	tr
kalkıyoruz	O	tr
.	O	tr

Öğrenciler	O	tr
hesabı	O	tr
veremediği	O	tr
için	O	tr
üzüldüler	O	tr

Meyvelerin	O	tr
kaç	O	tr
kilo	O	tr
olduğunun	O	tr
hesabını	O	tr
tutun	O	tr
sonra	O	tr
müşteriye	O	tr
verirsiniz	O	tr

Dumanlar	O	tr
meydana	O	tr
geldiğinde	O	tr
oradaki	O	tr
insanlar	O	tr
için	O	tr
artık	O	tr
çok	O	tr
geçti	O	tr
.	O	tr

Romeo	O	tr
rolünü	O	tr
oynayacakmış	O	tr

Portekizli	O	tr
bankanın	O	tr
çöküşünde	O	tr
rol	B-IDIOM	tr
mü	O	tr
oynadı	I-IDIOM	tr
?	O	tr

Bu	O	tr
gün	O	tr
doğal	O	tr
dil	O	tr
işleme	O	tr
konusunu	O	tr
ele	B-IDIOM	tr
aldık	I-IDIOM	tr
.	O	tr

Çık	O	tr
çık	I-IDIOM	tr
çık	O	tr
çık	O	tr
çık	O	tr
çık	O	tr
çık	O	tr
ortaya	B-IDIOM	tr
çık	O	tr
,	O	tr
her	O	tr
şeyi	O	tr
konuşalım	O	tr
gel	O	tr
de	O	tr
açık	O	tr
açık	O	tr
.	O	tr

Kendi	O	tr
iyi	O	tr
puan	O	tr
almasına	O	tr
rağmen	O	tr
arkadaşının	O	tr
sınav	O	tr
sonuçlarını	O	tr
görünce	O	tr
içi	B-IDIOM	tr
eridi	I-IDIOM	tr
.	O	tr

Şimdi	O	tr
ayvayı	B-IDIOM	tr
yedik	I-IDIOM	tr
işte	O	tr
.	O	tr

Yahu	O	tr
yarışta	O	tr
kazan	O	tr
kadar	O	tr
zaman	B-IDIOM	tr
kazanmış	I-IDIOM	tr
.	O	tr

Ayvayı	O	tr
da	O	tr
yedim	O	tr
armutu	O	tr
da	O	tr

Yolun	O	tr
ortasına	O	tr
bir	O	tr
kedi	O	tr
çıktı	O	tr
.	O	tr

Bu	O	tr
işten	O	tr
ancak	O	tr
en	O	tr
başa	B-IDIOM	tr
ben	O	tr
geçersem	I-IDIOM	tr
kurtulabiliriz	O	tr
.	O	tr

Mahkeme	O	tr
önünde	O	tr
hesap	B-IDIOM	tr
vereceksin	I-IDIOM	tr
!	O	tr

annemin	O	tr
tarif	O	tr
defterinde	O	tr
üzeri	O	tr
silinmiş	O	tr
birkaç	O	tr
kağıt	O	tr
parçası	O	tr
buldum	O	tr

sıkı	O	tr
kurallara	O	tr
karşı	O	tr
duruyordu	O	tr

Elini	O	tr
elimin	O	tr
üzerine	O	tr
koy	O	tr
.	O	tr

Kavşakta	O	tr
meydana	B-IDIOM	tr
gelen	I-IDIOM	tr
kazada	O	tr
2	O	tr
kişi	O	tr
hayatını	O	tr
kaybetti	O	tr
.	O	tr

İçim	B-IDIOM	tr
eriyor	I-IDIOM	tr
şiddet	O	tr
görüp	O	tr
de	O	tr
sesi	O	tr
duyulmayan	O	tr
kadınlara	O	tr
.	O	tr

Üzerinde	B-IDIOM	tr
durmaya	I-IDIOM	tr
değmeyecek	O	tr
bir	O	tr
konuya	O	tr
saatlerini	O	tr
harcadığına	O	tr
çok	O	tr
üzüldü	O	tr
.	O	tr

Zamanını	B-IDIOM	tr
boş	O	tr
yere	O	tr
öldürme	I-IDIOM	tr

İpin	O	tr
üzerinde	O	tr
